usage_date,service,region,usage_type,unblended_cost,usage_quantity
2025-05-14,AmazonRDS,us-east-1,InstanceHours,334.9445,307.27
2025-05-14,AmazonRDS,us-west-2,InstanceHours,155.5788,147.59
2025-05-14,AmazonRDS,eu-west-1,InstanceHours,144.6583,132.59
2025-05-14,AmazonRDS,ap-south-1,InstanceHours,103.186,120.33
2025-05-14,AWSLambda,us-east-1,Requests(M),127.27776,103.19999999999999
2025-05-14,AWSLambda,us-west-2,Requests(M),76.36512,86.22
2025-05-14,AWSLambda,eu-west-1,Requests(M),62.018240000000006,58.89
2025-05-14,AWSLambda,ap-south-1,Requests(M),41.331520000000005,33.21
2025-05-14,AmazonCloudFront,us-east-1,GB-Transfer,62.2951,68.18
2025-05-14,AmazonCloudFront,us-west-2,GB-Transfer,43.2927,37.06
2025-05-14,AmazonCloudFront,eu-west-1,GB-Transfer,40.1708,40.83
2025-05-14,AmazonCloudFront,ap-south-1,GB-Transfer,18.3464,19.28
2025-05-14,AmazonEBS,us-east-1,GB-Month,92.3409,84.93
2025-05-14,AmazonEBS,us-west-2,GB-Month,47.9968,52.75
2025-05-14,AmazonEBS,eu-west-1,GB-Month,45.3041,38.78
2025-05-14,AmazonEBS,ap-south-1,GB-Month,27.0032,31.24
2025-05-14,AmazonDynamoDB,us-east-1,RCU/WCU,61.8915,70.38
2025-05-14,AmazonDynamoDB,us-west-2,RCU/WCU,33.7612,42.13
2025-05-14,AmazonDynamoDB,eu-west-1,RCU/WCU,28.242,29.24
2025-05-14,AmazonDynamoDB,ap-south-1,RCU/WCU,18.6071,19.02
2025-05-15,AmazonEC2,us-east-1,InstanceHours,472.3395,408.28
2025-05-15,AmazonEC2,us-west-2,InstanceHours,315.4429,301.35
2025-05-15,AmazonEC2,eu-west-1,InstanceHours,205.1871,228.62
2025-05-15,AmazonEC2,ap-south-1,InstanceHours,150.4949,143.38
2025-05-15,AmazonS3,us-east-1,GB-Month,112.0809,112.46
2025-05-15,AmazonS3,us-west-2,GB-Month,62.3487,62.06
2025-05-15,AmazonS3,eu-west-1,GB-Month,58.1671,59.97
2025-05-15,AmazonS3,ap-south-1,GB-Month,30.4631,33.56
2025-05-15,AmazonRDS,us-east-1,InstanceHours,309.6239,298.69
2025-05-15,AmazonRDS,us-west-2,InstanceHours,196.8239,188.47
2025-05-15,AmazonRDS,eu-west-1,InstanceHours,139.7534,171.78
2025-05-15,AmazonRDS,ap-south-1,InstanceHours,99.0858,88.14
2025-05-15,AWSLambda,us-east-1,Requests(M),134.56448,151.47
2025-05-15,AWSLambda,us-west-2,Requests(M),74.18816000000001,73.19999999999999
2025-05-15,AWSLambda,eu-west-1,Requests(M),65.4336,57.81
2025-05-15,AWSLambda,ap-south-1,Requests(M),36.8592,39.78
2025-05-15,AmazonCloudFront,us-east-1,GB-Transfer,73.4159,75.15
2025-05-15,AmazonCloudFront,us-west-2,GB-Transfer,41.3106,36.85
2025-05-15,AmazonCloudFront,eu-west-1,GB-Transfer,34.1034,28.78
2025-05-15,AmazonCloudFront,ap-south-1,GB-Transfer,22.078,19.63
2025-05-15,AmazonEBS,us-east-1,GB-Month,86.4493,96.8
2025-05-15,AmazonEBS,us-west-2,GB-Month,52.7806,44.54
2025-05-15,AmazonEBS,eu-west-1,GB-Month,34.8786,30.7
2025-05-15,AmazonEBS,ap-south-1,GB-Month,26.2475,31.44
2025-05-15,AmazonDynamoDB,us-east-1,RCU/WCU,49.7353,52.91
2025-05-15,AmazonDynamoDB,us-west-2,RCU/WCU,31.5362,34.16
2025-05-15,AmazonDynamoDB,eu-west-1,RCU/WCU,27.8462,26.37
2025-05-15,AmazonDynamoDB,ap-south-1,RCU/WCU,16.7949,14.38
2025-05-16,AmazonEC2,us-east-1,InstanceHours,414.8843,480.38
2025-05-16,AmazonEC2,us-west-2,InstanceHours,295.5363,261.06
2025-05-16,AmazonEC2,eu-west-1,InstanceHours,243.4583,265.67
2025-05-16,AmazonEC2,ap-south-1,InstanceHours,149.0248,143.21
2025-05-16,AmazonS3,us-east-1,GB-Month,102.8007,97.72
2025-05-16,AmazonS3,us-west-2,GB-Month,70.5012,64.88
2025-05-16,AmazonS3,eu-west-1,GB-Month,54.6764,54.97
2025-05-16,AmazonS3,ap-south-1,GB-Month,35.6187,33.0
2025-05-16,AmazonRDS,us-east-1,InstanceHours,279.4087,280.66
2025-05-16,AmazonRDS,us-west-2,InstanceHours,177.8102,176.26
2025-05-16,AmazonRDS,eu-west-1,InstanceHours,145.7489,169.09
2025-05-16,AmazonRDS,ap-south-1,InstanceHours,80.6003,79.46
2025-05-16,AWSLambda,us-east-1,Requests(M),129.34496,136.26
2025-05-16,AWSLambda,us-west-2,Requests(M),66.07456,75.39
2025-05-16,AWSLambda,eu-west-1,Requests(M),68.46336000000001,68.55000000000001
2025-05-16,AWSLambda,ap-south-1,Requests(M),42.97184,49.199999999999996
2025-05-16,AmazonCloudFront,us-east-1,GB-Transfer,68.9862,58.85
2025-05-16,AmazonCloudFront,us-west-2,GB-Transfer,42.547,42.91
2025-05-16,AmazonCloudFront,eu-west-1,GB-Transfer,38.3976,33.37
2025-05-16,AmazonCloudFront,ap-south-1,GB-Transfer,19.6043,20.67
2025-05-16,AmazonEBS,us-east-1,GB-Month,77.4375,66.25
2025-05-16,AmazonEBS,us-west-2,GB-Month,44.1598,41.0
2025-05-16,AmazonEBS,eu-west-1,GB-Month,41.1631,46.14
2025-05-16,AmazonEBS,ap-south-1,GB-Month,24.9991,27.61
2025-05-16,AmazonDynamoDB,us-east-1,RCU/WCU,61.4817,72.64
2025-05-16,AmazonDynamoDB,us-west-2,RCU/WCU,31.6493,33.14
2025-05-16,AmazonDynamoDB,eu-west-1,RCU/WCU,25.7342,31.15
2025-05-16,AmazonDynamoDB,ap-south-1,RCU/WCU,18.6915,22.45
2025-05-17,AmazonEC2,us-east-1,InstanceHours,398.6092,416.77
2025-05-17,AmazonEC2,us-west-2,InstanceHours,253.3049,277.92
2025-05-17,AmazonEC2,eu-west-1,InstanceHours,220.5309,222.21
2025-05-17,AmazonEC2,ap-south-1,InstanceHours,150.5969,162.67
2025-05-17,AmazonS3,us-east-1,GB-Month,92.062,79.92
2025-05-17,AmazonS3,us-west-2,GB-Month,50.8379,43.17
2025-05-17,AmazonS3,eu-west-1,GB-Month,47.5897,57.91
2025-05-17,AmazonS3,ap-south-1,GB-Month,24.8829,23.64
2025-05-17,AmazonRDS,us-east-1,InstanceHours,282.5819,246.73
2025-05-17,AmazonRDS,us-west-2,InstanceHours,146.1203,154.47
2025-05-17,AmazonRDS,eu-west-1,InstanceHours,118.1451,122.21
2025-05-17,AmazonRDS,ap-south-1,InstanceHours,77.6643,82.24
2025-05-17,AWSLambda,us-east-1,Requests(M),114.29856000000001,92.69999999999999
2025-05-17,AWSLambda,us-west-2,Requests(M),61.27072,49.32000000000001
2025-05-17,AWSLambda,eu-west-1,Requests(M),53.03808000000001,44.13
2025-05-17,AWSLambda,ap-south-1,Requests(M),34.58496,35.61
2025-05-17,AmazonCloudFront,us-east-1,GB-Transfer,60.4401,54.25
2025-05-17,AmazonCloudFront,us-west-2,GB-Transfer,36.8915,44.23
2025-05-17,AmazonCloudFront,eu-west-1,GB-Transfer,32.6568,28.53
2025-05-17,AmazonCloudFront,ap-south-1,GB-Transfer,18.2806,22.53
2025-05-17,AmazonEBS,us-east-1,GB-Month,83.4118,98.95
2025-05-17,AmazonEBS,us-west-2,GB-Month,47.8098,58.36
2025-05-17,AmazonEBS,eu-west-1,GB-Month,35.5793,42.21
2025-05-17,AmazonEBS,ap-south-1,GB-Month,24.5856,22.25
2025-05-17,AmazonDynamoDB,us-east-1,RCU/WCU,50.6152,58.55
2025-05-17,AmazonDynamoDB,us-west-2,RCU/WCU,32.3511,40.13
2025-05-17,AmazonDynamoDB,eu-west-1,RCU/WCU,25.6575,24.2
2025-05-17,AmazonDynamoDB,ap-south-1,RCU/WCU,17.0193,15.12
2025-05-18,AmazonEC2,us-east-1,InstanceHours,381.7653,324.63
2025-05-18,AmazonEC2,us-west-2,InstanceHours,245.9549,241.58
2025-05-18,AmazonEC2,eu-west-1,InstanceHours,218.5553,186.38
2025-05-18,AmazonEC2,ap-south-1,InstanceHours,126.4638,122.92
2025-05-18,AmazonS3,us-east-1,GB-Month,83.001,81.06
2025-05-18,AmazonS3,us-west-2,GB-Month,60.7267,62.84
2025-05-18,AmazonS3,eu-west-1,GB-Month,44.4002,39.31
2025-05-18,AmazonS3,ap-south-1,GB-Month,28.8812,25.42
2025-05-18,AmazonRDS,us-east-1,InstanceHours,268.8811,235.46
2025-05-18,AmazonRDS,us-west-2,InstanceHours,164.4776,172.25
2025-05-18,AmazonRDS,eu-west-1,InstanceHours,117.564,138.94
2025-05-18,AmazonRDS,ap-south-1,InstanceHours,77.2066,89.39
2025-05-18,AWSLambda,us-east-1,Requests(M),118.32512,125.85000000000001
2025-05-18,AWSLambda,us-west-2,Requests(M),71.84192,59.13
2025-05-18,AWSLambda,eu-west-1,Requests(M),59.43200000000001,55.980000000000004
2025-05-18,AWSLambda,ap-south-1,Requests(M),31.490560000000002,27.03
2025-05-18,AmazonCloudFront,us-east-1,GB-Transfer,52.0969,45.84
2025-05-18,AmazonCloudFront,us-west-2,GB-Transfer,32.2419,39.6
2025-05-18,AmazonCloudFront,eu-west-1,GB-Transfer,29.8112,30.64
2025-05-18,AmazonCloudFront,ap-south-1,GB-Transfer,18.0239,17.15
2025-05-18,AmazonEBS,us-east-1,GB-Month,74.5032,62.4
2025-05-18,AmazonEBS,us-west-2,GB-Month,40.7845,45.61
2025-05-18,AmazonEBS,eu-west-1,GB-Month,35.6708,33.62
2025-05-18,AmazonEBS,ap-south-1,GB-Month,25.2822,28.67
2025-05-18,AmazonDynamoDB,us-east-1,RCU/WCU,51.0688,58.16
2025-05-18,AmazonDynamoDB,us-west-2,RCU/WCU,29.6501,28.12
2025-05-18,AmazonDynamoDB,eu-west-1,RCU/WCU,28.0366,26.8
2025-05-18,AmazonDynamoDB,ap-south-1,RCU/WCU,17.141,17.13
2025-05-19,AmazonEC2,us-east-1,InstanceHours,473.6805,490.7
2025-05-19,AmazonEC2,us-west-2,InstanceHours,302.9847,273.4
2025-05-19,AmazonEC2,eu-west-1,InstanceHours,217.6103,221.16
2025-05-19,AmazonEC2,ap-south-1,InstanceHours,127.8633,120.35
2025-05-19,AmazonS3,us-east-1,GB-Month,103.292,113.16
2025-05-19,AmazonS3,us-west-2,GB-Month,57.3097,51.83
2025-05-19,AmazonS3,eu-west-1,GB-Month,50.3646,51.64
2025-05-19,AmazonS3,ap-south-1,GB-Month,32.2087,37.78
2025-05-19,AmazonRDS,us-east-1,InstanceHours,336.8783,288.36
2025-05-19,AmazonRDS,us-west-2,InstanceHours,187.9665,170.53
2025-05-19,AmazonRDS,eu-west-1,InstanceHours,146.7352,140.8
2025-05-19,AmazonRDS,ap-south-1,InstanceHours,105.3812,125.8
2025-05-19,AWSLambda,us-east-1,Requests(M),41.1502,50.43
2025-05-19,AWSLambda,us-west-2,Requests(M),26.4393,22.64
2025-05-19,AWSLambda,eu-west-1,Requests(M),22.1868,19.42
2025-05-19,AWSLambda,ap-south-1,Requests(M),12.2012,10.83
2025-05-19,AmazonCloudFront,us-east-1,GB-Transfer,57.1942,65.74
2025-05-19,AmazonCloudFront,us-west-2,GB-Transfer,36.6086,30.83
2025-05-19,AmazonCloudFront,eu-west-1,GB-Transfer,33.2582,31.25
2025-05-19,AmazonCloudFront,ap-south-1,GB-Transfer,20.0279,22.32
2025-05-19,AmazonEBS,us-east-1,GB-Month,87.3898,87.81
2025-05-19,AmazonEBS,us-west-2,GB-Month,51.5246,59.54
2025-05-19,AmazonEBS,eu-west-1,GB-Month,34.5072,29.85
2025-05-19,AmazonEBS,ap-south-1,GB-Month,25.8708,32.19
2025-05-19,AmazonDynamoDB,us-east-1,RCU/WCU,58.5444,68.02
2025-05-19,AmazonDynamoDB,us-west-2,RCU/WCU,35.6264,43.52
2025-05-19,AmazonDynamoDB,eu-west-1,RCU/WCU,25.4806,27.68
2025-05-19,AmazonDynamoDB,ap-south-1,RCU/WCU,17.7893,19.81
2025-05-20,AmazonEC2,us-east-1,InstanceHours,517.4027,622.48
2025-05-20,AmazonEC2,us-west-2,InstanceHours,340.8843,337.31
2025-05-20,AmazonEC2,eu-west-1,InstanceHours,248.3427,210.42
2025-05-20,AmazonEC2,ap-south-1,InstanceHours,157.8172,183.67
2025-05-20,AmazonS3,us-east-1,GB-Month,110.0589,135.97
2025-05-20,AmazonS3,us-west-2,GB-Month,76.7155,65.24
2025-05-20,AmazonS3,eu-west-1,GB-Month,49.4249,61.14
2025-05-20,AmazonS3,ap-south-1,GB-Month,32.0897,39.12
2025-05-20,AmazonRDS,us-east-1,InstanceHours,340.4334,340.48
2025-05-20,AmazonRDS,us-west-2,InstanceHours,203.3476,220.38
2025-05-20,AmazonRDS,eu-west-1,InstanceHours,169.4365,209.76
2025-05-20,AmazonRDS,ap-south-1,InstanceHours,111.8838,122.55
2025-05-20,AWSLambda,us-east-1,Requests(M),43.0708,41.37
2025-05-20,AWSLambda,us-west-2,Requests(M),23.745,24.2
2025-05-20,AWSLambda,eu-west-1,Requests(M),21.5761,18.57
2025-05-20,AWSLambda,ap-south-1,Requests(M),11.4026,12.75
2025-05-20,AmazonCloudFront,us-east-1,GB-Transfer,72.941,61.25
2025-05-20,AmazonCloudFront,us-west-2,GB-Transfer,38.9216,35.38
2025-05-20,AmazonCloudFront,eu-west-1,GB-Transfer,33.2327,34.85
2025-05-20,AmazonCloudFront,ap-south-1,GB-Transfer,18.197,15.95
2025-05-20,AmazonEBS,us-east-1,GB-Month,90.6346,99.6
2025-05-20,AmazonEBS,us-west-2,GB-Month,58.39,49.69
2025-05-20,AmazonEBS,eu-west-1,GB-Month,44.3653,42.99
2025-05-20,AmazonEBS,ap-south-1,GB-Month,26.345,23.35
2025-05-20,AmazonDynamoDB,us-east-1,RCU/WCU,55.7131,46.99
2025-05-20,AmazonDynamoDB,us-west-2,RCU/WCU,37.8798,46.84
2025-05-20,AmazonDynamoDB,eu-west-1,RCU/WCU,31.992,31.22
2025-05-20,AmazonDynamoDB,ap-south-1,RCU/WCU,15.604,14.13
2025-05-21,AmazonEC2,us-east-1,InstanceHours,500.3883,444.25
2025-05-21,AmazonEC2,us-west-2,InstanceHours,317.222,342.97
2025-05-21,AmazonEC2,eu-west-1,InstanceHours,237.2758,221.53
2025-05-21,AmazonEC2,ap-south-1,InstanceHours,129.4694,147.98
2025-05-21,AmazonS3,us-east-1,GB-Month,96.9194,86.67
2025-05-21,AmazonS3,us-west-2,GB-Month,71.0132,87.16
2025-05-21,AmazonS3,eu-west-1,GB-Month,57.4129,48.8
2025-05-21,AmazonS3,ap-south-1,GB-Month,34.8105,32.07
2025-05-21,AmazonRDS,us-east-1,InstanceHours,273.974,238.67
2025-05-21,AmazonRDS,us-west-2,InstanceHours,196.2179,178.54
2025-05-21,AmazonRDS,eu-west-1,InstanceHours,171.9056,149.86
2025-05-21,AmazonRDS,ap-south-1,InstanceHours,86.4649,72.64
2025-05-21,AWSLambda,us-east-1,Requests(M),40.3635,41.67
2025-05-21,AWSLambda,us-west-2,Requests(M),25.1044,29.75
2025-05-21,AWSLambda,eu-west-1,Requests(M),21.1915,22.44
2025-05-21,AWSLambda,ap-south-1,Requests(M),11.914,11.37
2025-05-21,AmazonCloudFront,us-east-1,GB-Transfer,76.1785,87.25
2025-05-21,AmazonCloudFront,us-west-2,GB-Transfer,44.1584,47.9
2025-05-21,AmazonCloudFront,eu-west-1,GB-Transfer,29.1335,24.42
2025-05-21,AmazonCloudFront,ap-south-1,GB-Transfer,19.636,17.32
2025-05-21,AmazonEBS,us-east-1,GB-Month,94.6948,100.84
2025-05-21,AmazonEBS,us-west-2,GB-Month,52.1898,46.84
2025-05-21,AmazonEBS,eu-west-1,GB-Month,46.1588,46.98
2025-05-21,AmazonEBS,ap-south-1,GB-Month,24.7079,29.31
2025-05-21,AmazonDynamoDB,us-east-1,RCU/WCU,55.1513,50.15
2025-05-21,AmazonDynamoDB,us-west-2,RCU/WCU,30.6363,36.95
2025-05-21,AmazonDynamoDB,eu-west-1,RCU/WCU,32.0803,30.22
2025-05-21,AmazonDynamoDB,ap-south-1,RCU/WCU,18.7847,17.01
2025-05-22,AmazonEC2,us-east-1,InstanceHours,502.3198,426.98
2025-05-22,AmazonEC2,us-west-2,InstanceHours,264.7165,253.48
2025-05-22,AmazonEC2,eu-west-1,InstanceHours,273.175,292.7
2025-05-22,AmazonEC2,ap-south-1,InstanceHours,154.8492,143.35
2025-05-22,AmazonS3,us-east-1,GB-Month,102.112,103.94
2025-05-22,AmazonS3,us-west-2,GB-Month,65.0708,57.03
2025-05-22,AmazonS3,eu-west-1,GB-Month,52.0792,49.01
2025-05-22,AmazonS3,ap-south-1,GB-Month,33.1841,34.7
2025-05-22,AmazonRDS,us-east-1,InstanceHours,281.5968,256.64
2025-05-22,AmazonRDS,us-west-2,InstanceHours,153.8452,153.76
2025-05-22,AmazonRDS,eu-west-1,InstanceHours,158.5555,196.19
2025-05-22,AmazonRDS,ap-south-1,InstanceHours,96.3301,91.56
2025-05-22,AWSLambda,us-east-1,Requests(M),35.7355,31.7
2025-05-22,AWSLambda,us-west-2,Requests(M),20.0429,19.67
2025-05-22,AWSLambda,eu-west-1,Requests(M),20.9488,20.52
2025-05-22,AWSLambda,ap-south-1,Requests(M),12.8428,11.66
2025-05-22,AmazonCloudFront,us-east-1,GB-Transfer,69.2141,77.41
2025-05-22,AmazonCloudFront,us-west-2,GB-Transfer,39.1937,32.83
2025-05-22,AmazonCloudFront,eu-west-1,GB-Transfer,40.6041,44.55
2025-05-22,AmazonCloudFront,ap-south-1,GB-Transfer,21.8533,23.53
2025-05-22,AmazonEBS,us-east-1,GB-Month,96.1339,97.16
2025-05-22,AmazonEBS,us-west-2,GB-Month,48.074,47.74
2025-05-22,AmazonEBS,eu-west-1,GB-Month,48.6595,58.19
2025-05-22,AmazonEBS,ap-south-1,GB-Month,27.2335,24.52
2025-05-22,AmazonDynamoDB,us-east-1,RCU/WCU,67.0608,72.03
2025-05-22,AmazonDynamoDB,us-west-2,RCU/WCU,36.9269,38.32
2025-05-22,AmazonDynamoDB,eu-west-1,RCU/WCU,29.5381,29.66
2025-05-22,AmazonDynamoDB,ap-south-1,RCU/WCU,17.4735,19.68
2025-05-23,AmazonEC2,us-east-1,InstanceHours,466.8339,401.78
2025-05-23,AmazonEC2,us-west-2,InstanceHours,293.7982,260.59
2025-05-23,AmazonEC2,eu-west-1,InstanceHours,258.8578,250.85
2025-05-23,AmazonEC2,ap-south-1,InstanceHours,164.318,137.08
2025-05-23,AmazonS3,us-east-1,GB-Month,112.4738,108.93
2025-05-23,AmazonS3,us-west-2,GB-Month,59.2791,49.8
2025-05-23,AmazonS3,eu-west-1,GB-Month,46.8381,46.77
2025-05-23,AmazonS3,ap-south-1,GB-Month,32.4571,29.93
2025-05-23,AmazonRDS,us-east-1,InstanceHours,264.2698,229.81
2025-05-23,AmazonRDS,us-west-2,InstanceHours,182.1801,211.55
2025-05-23,AmazonRDS,eu-west-1,InstanceHours,136.7447,145.07
2025-05-23,AmazonRDS,ap-south-1,InstanceHours,97.1481,82.59
2025-05-23,AWSLambda,us-east-1,Requests(M),39.6947,47.96
2025-05-23,AWSLambda,us-west-2,Requests(M),24.0496,24.01
2025-05-23,AWSLambda,eu-west-1,Requests(M),18.1241,16.84
2025-05-23,AWSLambda,ap-south-1,Requests(M),13.3468,16.19
2025-05-23,AmazonCloudFront,us-east-1,GB-Transfer,71.4953,59.87
2025-05-23,AmazonCloudFront,us-west-2,GB-Transfer,43.0204,36.63
2025-05-23,AmazonCloudFront,eu-west-1,GB-Transfer,31.668,28.83
2025-05-23,AmazonCloudFront,ap-south-1,GB-Transfer,18.1586,21.27
2025-05-23,AmazonEBS,us-east-1,GB-Month,82.2866,83.8
2025-05-23,AmazonEBS,us-west-2,GB-Month,50.9365,49.9
2025-05-23,AmazonEBS,eu-west-1,GB-Month,41.0487,49.82
2025-05-23,AmazonEBS,ap-south-1,GB-Month,30.1897,30.53
2025-05-23,AmazonDynamoDB,us-east-1,RCU/WCU,63.6965,58.28
2025-05-23,AmazonDynamoDB,us-west-2,RCU/WCU,35.1044,42.21
2025-05-23,AmazonDynamoDB,eu-west-1,RCU/WCU,27.5916,32.59
2025-05-23,AmazonDynamoDB,ap-south-1,RCU/WCU,16.0525,16.33
2025-05-24,AmazonEC2,us-east-1,InstanceHours,416.2608,379.54
2025-05-24,AmazonEC2,us-west-2,InstanceHours,256.6182,239.12
2025-05-24,AmazonEC2,eu-west-1,InstanceHours,201.2026,182.66
2025-05-24,AmazonEC2,ap-south-1,InstanceHours,129.7565,112.58
2025-05-24,AmazonS3,us-east-1,GB-Month,85.7041,72.14
2025-05-24,AmazonS3,us-west-2,GB-Month,49.0755,44.12
2025-05-24,AmazonS3,eu-west-1,GB-Month,46.3508,48.2
2025-05-24,AmazonS3,ap-south-1,GB-Month,23.0859,23.18
2025-05-24,AmazonRDS,us-east-1,InstanceHours,229.9389,214.92
2025-05-24,AmazonRDS,us-west-2,InstanceHours,143.6391,129.24
2025-05-24,AmazonRDS,eu-west-1,InstanceHours,123.0277,126.71
2025-05-24,AmazonRDS,ap-south-1,InstanceHours,81.7464,70.44
2025-05-24,AWSLambda,us-east-1,Requests(M),30.8203,35.67
2025-05-24,AWSLambda,us-west-2,Requests(M),20.4494,20.67
2025-05-24,AWSLambda,eu-west-1,Requests(M),17.8382,16.23
2025-05-24,AWSLambda,ap-south-1,Requests(M),10.6304,9.18
2025-05-24,AmazonCloudFront,us-east-1,GB-Transfer,62.8841,75.74
2025-05-24,AmazonCloudFront,us-west-2,GB-Transfer,35.1376,32.35
2025-05-24,AmazonCloudFront,eu-west-1,GB-Transfer,28.3184,27.68
2025-05-24,AmazonCloudFront,ap-south-1,GB-Transfer,19.7328,20.85
2025-05-24,AmazonEBS,us-east-1,GB-Month,70.5818,79.41
2025-05-24,AmazonEBS,us-west-2,GB-Month,41.8874,41.09
2025-05-24,AmazonEBS,eu-west-1,GB-Month,34.7102,41.42
2025-05-24,AmazonEBS,ap-south-1,GB-Month,20.7671,21.74
2025-05-24,AmazonDynamoDB,us-east-1,RCU/WCU,55.8545,54.9
2025-05-24,AmazonDynamoDB,us-west-2,RCU/WCU,33.9783,36.32
2025-05-24,AmazonDynamoDB,eu-west-1,RCU/WCU,26.4568,28.19
2025-05-24,AmazonDynamoDB,ap-south-1,RCU/WCU,15.499,18.58
2025-05-25,AmazonEC2,us-east-1,InstanceHours,391.0081,396.18
2025-05-25,AmazonEC2,us-west-2,InstanceHours,241.1531,279.64
2025-05-25,AmazonEC2,eu-west-1,InstanceHours,182.9516,167.0
2025-05-25,AmazonEC2,ap-south-1,InstanceHours,122.7738,151.38
2025-05-25,AmazonS3,us-east-1,GB-Month,80.2204,100.23
2025-05-25,AmazonS3,us-west-2,GB-Month,54.3582,47.36
2025-05-25,AmazonS3,eu-west-1,GB-Month,42.1392,39.54
2025-05-25,AmazonS3,ap-south-1,GB-Month,27.3583,26.19
2025-05-25,AmazonRDS,us-east-1,InstanceHours,205.3952,177.86
2025-05-25,AmazonRDS,us-west-2,InstanceHours,144.1698,160.53
2025-05-25,AmazonRDS,eu-west-1,InstanceHours,111.7362,100.8
2025-05-25,AmazonRDS,ap-south-1,InstanceHours,71.171,61.01
2025-05-25,AWSLambda,us-east-1,Requests(M),35.7058,29.89
2025-05-25,AWSLambda,us-west-2,Requests(M),21.5334,19.96
2025-05-25,AWSLambda,eu-west-1,Requests(M),17.7988,15.43
2025-05-25,AWSLambda,ap-south-1,Requests(M),10.5587,9.29
2025-05-25,AmazonCloudFront,us-east-1,GB-Transfer,59.6799,74.34
2025-05-25,AmazonCloudFront,us-west-2,GB-Transfer,37.5449,46.67
2025-05-25,AmazonCloudFront,eu-west-1,GB-Transfer,24.3855,24.87
2025-05-25,AmazonCloudFront,ap-south-1,GB-Transfer,20.0267,20.86
2025-05-25,AmazonEBS,us-east-1,GB-Month,72.9215,63.83
2025-05-25,AmazonEBS,us-west-2,GB-Month,46.959,40.44
2025-05-25,AmazonEBS,eu-west-1,GB-Month,28.2362,25.57
2025-05-25,AmazonEBS,ap-south-1,GB-Month,22.2305,20.52
2025-05-25,AmazonDynamoDB,us-east-1,RCU/WCU,46.7504,51.6
2025-05-25,AmazonDynamoDB,us-west-2,RCU/WCU,28.9925,34.01
2025-05-25,AmazonDynamoDB,eu-west-1,RCU/WCU,22.7127,21.53
2025-05-25,AmazonDynamoDB,ap-south-1,RCU/WCU,13.7971,11.67
2025-05-26,AmazonEC2,us-east-1,InstanceHours,508.5427,456.64
2025-05-26,AmazonEC2,us-west-2,InstanceHours,298.6064,273.66
2025-05-26,AmazonEC2,eu-west-1,InstanceHours,210.5611,184.94
2025-05-26,AmazonEC2,ap-south-1,InstanceHours,136.7577,117.68
2025-05-26,AmazonS3,us-east-1,GB-Month,102.9092,92.13
2025-05-26,AmazonS3,us-west-2,GB-Month,62.7959,68.7
2025-05-26,AmazonS3,eu-west-1,GB-Month,60.7289,52.09
2025-05-26,AmazonS3,ap-south-1,GB-Month,31.9235,31.41
2025-05-26,AmazonRDS,us-east-1,InstanceHours,257.687,279.46
2025-05-26,AmazonRDS,us-west-2,InstanceHours,182.1539,162.84
2025-05-26,AmazonRDS,eu-west-1,InstanceHours,136.589,163.03
2025-05-26,AmazonRDS,ap-south-1,InstanceHours,89.5193,90.5
2025-05-26,AWSLambda,us-east-1,Requests(M),47.6127,48.17
2025-05-26,AWSLambda,us-west-2,Requests(M),23.5281,27.44
2025-05-26,AWSLambda,eu-west-1,Requests(M),21.8682,25.32
2025-05-26,AWSLambda,ap-south-1,Requests(M),12.2495,11.39
2025-05-26,AmazonCloudFront,us-east-1,GB-Transfer,78.2192,90.93
2025-05-26,AmazonCloudFront,us-west-2,GB-Transfer,43.8247,37.25
2025-05-26,AmazonCloudFront,eu-west-1,GB-Transfer,37.8794,42.15
2025-05-26,AmazonCloudFront,ap-south-1,GB-Transfer,21.5826,19.7
2025-05-26,AmazonEBS,us-east-1,GB-Month,83.94,88.03
2025-05-26,AmazonEBS,us-west-2,GB-Month,58.0721,54.62
2025-05-26,AmazonEBS,eu-west-1,GB-Month,44.5603,54.53
2025-05-26,AmazonEBS,ap-south-1,GB-Month,25.3088,28.88
2025-05-26,AmazonDynamoDB,us-east-1,RCU/WCU,55.0018,46.27
2025-05-26,AmazonDynamoDB,us-west-2,RCU/WCU,35.7464,31.16
2025-05-26,AmazonDynamoDB,eu-west-1,RCU/WCU,31.7834,27.52
2025-05-26,AmazonDynamoDB,ap-south-1,RCU/WCU,18.1064,20.03
2025-05-27,AmazonEC2,us-east-1,InstanceHours,475.2091,492.27
2025-05-27,AmazonEC2,us-west-2,InstanceHours,303.2591,296.35
2025-05-27,AmazonEC2,eu-west-1,InstanceHours,260.2538,276.0
2025-05-27,AmazonEC2,ap-south-1,InstanceHours,128.7166,115.96
2025-05-27,AmazonS3,us-east-1,GB-Month,94.6362,110.25
2025-05-27,AmazonS3,us-west-2,GB-Month,66.4092,63.15
2025-05-27,AmazonS3,eu-west-1,GB-Month,47.1699,50.69
2025-05-27,AmazonS3,ap-south-1,GB-Month,30.9832,33.63
2025-05-27,AmazonRDS,us-east-1,InstanceHours,305.7017,276.54
2025-05-27,AmazonRDS,us-west-2,InstanceHours,167.697,162.78
2025-05-27,AmazonRDS,eu-west-1,InstanceHours,149.6501,153.61
2025-05-27,AmazonRDS,ap-south-1,InstanceHours,91.8161,87.97
2025-05-27,AWSLambda,us-east-1,Requests(M),44.6608,40.91
